User-ID;ISBN;Book-Rating
83943;0689711816;0
123608;1884995071;5
219259;0380814765;0
49373;0765343436;0
36907;0316601950;4
184401;0446532231;9
8952;0312924585;9
35050;0743412028;0
180944;185538499X;0
65584;1400051452;8
214935;0060915455;10
224612;0892212969;0
256167;0312265867;8
111944;067187778X;9
177072;0440133688;0
78973;2800100079;7
102967;0425096343;0
194299;0722114125;8
242824;006101351X;0
190925;0804119724;0
257596;9725300564;1
243077;0679767819;10
269566;0345313747;0
194646;0330284142;8
246757;0312278241;8
150968;0375703055;0
152249;0553269631;0
22818;0812551494;0
143405;0771024282;0
25109;0743255453;10
229011;038079456X;4
144531;0064472795;0
199025;0449232905;0
11601;0786889756;0
110029;1855915545;0
204813;0440225043;9
221445;0440234743;0
182334;0525933433;8
138322;0061097101;5
144194;0151592705;2
60277;0486272818;0
138097;0425135721;0
81597;0553284789;0
28523;0395349222;0
184174;0380728338;7
271375;0060930535;0
278418;1561561479;0
147920;0060987529;0
43246;0316666009;0
108405;0743202988;8
100801;3426027704;0
71712;0812510488;0
136205;0590483463;0
170518;0671511084;0
161391;0812967240;9
277565;0099675404;10
182968;0345416260;8
30533;0140386645;0
54206;0060910682;8
195100;0307440087;0
52584;0061080594;0
161211;0786885688;0
174304;1564403963;0
6543;0066212901;7
239131;0425186709;8
120886;0918949866;8
98723;0786864672;0
171118;3892680132;8
138010;0345395069;0
46595;0553578359;5
245428;0681606975;8
5582;0312979851;0
1424;0743234413;8
152514;7100900299;0
30509;0006143423;0
98783;0345356748;5
41270;0515135828;8
30590;1873631545;0
94923;0553527495;0
49919;0749305614;0
225815;0760700672;0
68387;020148837X;0
21660;0345433092;0
135624;0521395747;10
18401;075820230X;0
37030;0060548452;0
60244;0064440516;10
53961;0582417775;8
250330;0345435281;5
270352;0312002645;0
274301;0671011375;9
238781;0373834519;0
215388;044661209X;10
206567;0452275725;0
150979;0440405920;0
248209;0515129941;4
36606;0385503822;0
276538;3122060507;7
40140;006109921X;0
243822;0373589891;0
36609;0345445759;0
39281;0671799487;0
170518;0345443284;0
254498;8817871583;0
153662;0373835035;0
15250;3548246966;0
273906;3442425972;8
67198;0140367616;7
155778;0525947647;1
43807;0425031470;0
151589;055329539X;0
90277;2290043176;0
84201;0553577697;10
123056;0446670251;0
167040;0679753338;0
233917;0373790554;0
161001;0373835280;10
252903;0192834134;5
172742;039483013X;0
39616;094223703X;9
226879;0523480733;0
246655;0373834551;0
86392;031286504X;0
31128;0395860067;0
169699;0345438329;0
232211;0553573993;0
164944;2264009322;0
17507;0722191197;0
170128;3442453003;3
266056;038531843X;7
201447;0316693294;0
115537;0773756183;9
187517;0373511884;0
35050;0440967694;0
137186;0886877806;5
226209;3701503842;0
93363;0553264931;8
19085;0440225779;0
95226;0345418018;0
91832;0525934553;0
91184;0553562835;8
55607;0425173534;0
230249;0452271576;0
110973;0373160453;0
147847;0971880107;0
137587;0880299010;0
212898;059045658X;0
249071;285704187X;7
207965;0375725784;0
203968;0140441476;0
92152;0060168609;0
131046;0373104936;0
70133;0881503193;8
72530;0446673188;8
179730;0440235596;0
132930;0060915544;9
126736;0399147284;4
275281;034541215X;8
5331;1862042497;8
273976;0684801523;3
78834;0590483463;0
76818;0553251139;0
185233;0373483899;0
80617;0449219410;0
51386;0553272381;0
139998;038097570X;0
73681;0446608386;9
171118;1853261793;0
183088;0895297841;0
270713;0671035835;9
226006;074342736X;0
266226;0395652413;0
27813;0515108952;7
268330;0679427422;0
120548;0440932211;0
174017;0971880107;5
34588;0515133639;9
155616;0425179672;7
277195;0385423446;0
168804;0804106304;10
133910;3492044697;0
273979;0452282098;0
177072;0740710664;10
182085;0373483287;10
2914;0812551583;7
213324;0552998486;0
258690;0771045573;0
177040;0446516317;10
124645;0394281829;8
56391;0553257382;0
251140;033048205X;8
24641;0553210181;0
186570;0553139800;0
223034;0771592469;0
192176;0553575384;9
173632;378911944X;0
11037;1863305025;0
138441;0060554185;0
171118;0376010576;6
181176;0373152825;0
139141;0843944285;0
198711;0590484133;0
231210;0345346491;0
71786;0440187427;0
243077;0671878468;0
135965;0451203771;10
53559;0380777533;0
94781;0130213438;0
115473;0943403243;0
21343;0330246674;0
75860;0373261683;0
8894;3257231598;0
265595;0140450173;0
79680;3596156165;0
212467;0671516914;0
35859;0399136282;0
159506;0515091332;9
166596;1577488105;0
168245;0896934322;8
267761;042518904X;6
60527;0440240859;7
101517;0770429424;5
53256;1586600990;3
182414;067143487X;0
194669;0451526716;0
52758;0446970417;5
31826;0439420792;10
47594;0446672211;0
25114;883846328X;0
244171;0553379453;0
231210;0140390227;9
182693;0395901359;0
273978;0440220378;4
199025;1557833230;10
224764;0843951907;0
227447;0880299185;0
49900;0060529466;0
27740;0385472943;0
208671;0553271636;0
25601;074322454X;0
182085;0451405455;10
134837;0842329242;0
85097;0553282700;7
168047;020515445X;8
162654;0671872656;0
21659;038079487X;0
98575;0399145680;0
255405;2266027255;6
94951;0345275500;10
125692;037319482X;0
88733;0380977362;0
278418;038059949X;0
227520;0373802021;9
203968;0451133404;0
127171;0809288311;10
94951;0061057649;10
98391;0312865139;9
145003;0060529709;2
156111;1591160766;10
246311;0449005615;0
181203;0689817851;0
123094;0375503994;10
219683;0345285549;6
49403;051509160X;0
80803;2070392643;5
72992;2226000690;0
139467;0156001918;0
128276;0452280192;0
52917;0253207797;0
182086;0373259573;10
152306;0374195765;0
69971;0441484999;0
54564;074320607X;0
35859;0425166988;0
6575;0060976497;0
55548;1890768308;0
230522;0451176014;0
110029;0891093117;0
267249;0886774500;0
31446;0061097659;8
140358;0684827034;5
158714;0553289373;0
259004;8773658545;0
165987;1576737160;7
260183;0552526495;0
127233;0689853289;0
176526;0385314337;0
127203;0671754165;0
104113;0679723137;0
13273;074341134X;0
12488;0345409973;0
198711;0912376236;0
114368;1551660598;10
224349;0874411033;0
241042;0684164043;0
277157;0345450175;6
777;0874067391;9
10927;8807813157;0
229444;0385291795;5
208141;0446363669;0
262311;080411868X;0
205938;0374105340;0
187031;0451188462;0
246483;0449217205;9
274808;0440227704;8
126240;0918949165;5
219132;0821754408;0
98758;0345433319;7
110440;1400032644;0
34752;0375703764;4
144925;0375501371;0
31507;0061043583;0
30273;0525946969;0
82511;0552994944;0
225087;1573221422;0
196738;0671415085;0
135149;0823088146;0
131793;8806141872;10
124574;0373218036;0
264903;3596800900;0
77078;847844338X;0
227276;0708836100;6
67280;0590461656;0
234623;0440222680;0
108525;3423092777;5
89891;8472830810;10
237434;0380710811;10
199772;1883402980;0
22365;039914837X;0
201042;0394561619;9
235105;0590300288;0
108336;0061319856;6
204864;0553213504;0
259660;8408038702;0
250330;1881527301;0
242824;0671003364;0
236283;0451184726;0
238781;0440206529;0
31315;0316769487;0
235719;0373763638;10
74175;0736421289;7
242214;0385306121;0
23872;0684831171;7
120579;9722019384;0
235105;0312530137;0
255092;0380708566;0
204698;0743211189;0
130474;0373289596;0
197775;0345351525;0
200226;0345435168;7
56271;0752223941;7
16718;0425177696;0
154844;0307301958;8
130157;0671039954;0
51386;0345340191;0
257815;9726106141;0
234623;0553579975;0
178667;0399523863;0
56399;0099206013;10
11676;1853265705;0
203240;0515118656;7
195163;8807016087;4
161974;0316780375;0
123350;3518116355;0
60277;0395245109;0
62272;0671749102;0
213316;0192801082;0
51386;0743456823;0
16916;0553583085;0
62755;0515130923;0
5582;0380818957;7
39101;0451524039;0
245827;0590425919;0
207246;0156016621;4
239074;0553295071;6
98741;0839532156;0
100906;0345403959;8
202127;0446608955;0
195694;0060097485;0
63664;0671517341;0
157247;0312954212;8
258185;0515126772;0
91706;0446530387;7
23288;0862880939;0
252626;0340751673;0
36836;0688065198;0
219260;0836208005;0
160032;354823898X;0
98391;0451411153;10
78973;0679417796;8
204972;3596294282;0
91113;0380728133;9
63714;0948936096;10
185795;0553290762;0
132836;0946819831;10
17789;2277230642;0
72863;0553295608;0
225261;0312195516;10
14422;038531700X;0
113328;0449223612;0
97754;0517182661;10
37567;0140041796;0
115351;0671724584;0
16795;0425147584;0
48138;0345396936;0
7371;068419337X;7
68846;1573221937;8
53137;0786889462;0
270050;0440498058;9
3481;0399145869;0
209475;0441569595;9
251613;0316955167;0
243294;0440219523;8
138844;0345440641;0
187400;8877824794;7
112881;0671633058;0
131843;3594118654;0
87155;0812521501;0
213661;0380713187;0
233853;080504695X;0
26146;0192833812;0
60244;0060923245;0
98547;067988663X;10
115120;0671867156;0
227520;0451408454;0
235392;0061020710;0
85656;0451198409;0
58067;8478809880;7
53456;0312242646;0
149908;1862300526;0
128835;0345367650;9
77181;042519485X;0
68555;0156027321;0
1279;0872860175;5
269321;0743443942;0
69808;229031630X;0
52584;0373764634;0
16634;0446404292;0
250359;0195115937;0
126177;067084134X;0
105979;0965068829;0
91113;1931561648;10
121264;0312422288;5
169177;0449218198;6
209464;0385730713;10
101851;0878162216;8
88797;1591021081;0
170595;037307106X;0
213657;0749309423;0
167925;0099445484;3
178003;8477204055;8
165319;0312195516;0
29855;0451155653;0
231210;0375502688;0
268833;0452282977;0
6251;0385495641;0
56049;0786864133;5
258152;1853262005;0
274308;0425101444;0
217262;0380732378;0
232131;0140296131;0
273217;0590404032;0
31611;1569473544;0
133571;0671601067;8
228641;0446365505;0
9408;0312253435;0
148744;0941241130;0
266807;0931432146;0
214464;8879836056;0
25981;0060502258;0
182987;0140622446;0
174791;0439637848;0
142524;0446400157;0
155035;3518381768;7
114799;0767915054;7
131054;0152547681;7
174092;2213609004;0
260944;067940712X;0
20859;3451189925;0
42898;0446609390;0
144194;0553269224;0
124597;0553131893;0
141601;2266104535;8
123981;0446310786;0
171065;1586609696;10
273133;000637610X;5
257204;156076113X;10
95806;8807813750;8
124335;0553582925;0
251093;1883925347;0
131402;0752848607;0
190925;0449132463;9
11676;0740704818;0
172742;0380775220;0
264031;0061096962;0
217173;1569710813;0
63714;1856958000;10
273140;006092988X;0
170861;0316735027;10
137190;0099929309;7
163570;039914787X;9
261837;3426774763;0
116866;0393039307;7
240225;0743249291;4
211460;3426609738;9
31466;039422437X;0
212898;0385296932;0
147901;0767902521;5
3346;0345334310;0
200226;0440202558;0
100457;0345449126;8
56399;1853914274;0
171118;0441007465;7
185731;0743220366;0
59727;0440212812;0
115120;0064400026;0
147978;0807116874;7
173122;0963233629;0
213293;154340155X;0
106078;0345453549;10
211847;0393002748;0
252695;0449215415;0
14612;1928556221;7
275970;014029628X;9
224646;0812550706;0
52228;0553560735;8
60897;9029052686;0
240663;0449911519;7
84225;3442133475;0
41376;0425155943;7
253385;8434843501;0
190814;0345365925;0
160401;0425097773;0
145641;0671024280;7
154345;0006542549;7
140555;0921586949;10
177090;0671527215;0
266779;0944235395;8
102967;044661095X;5
155014;0385234104;8
212898;0553275615;0
68555;0425150070;0
56856;1401300464;0
274144;0425097250;0
81560;0553096478;0
213350;0465045405;0
183299;0679411607;4
97848;0971263906;0
225186;044609617;0
50914;068984917;7
149908;0345460952;8
17789;2842192419;0
112181;0375726349;7
78834;0688046266;0
149084;0345337662;0
10660;0805066160;0
131046;0373835698;0
101876;0345445856;0
78553;0671739719;10
1812;0373630468;0
242006;0451200713;0
180957;0385335482;0
156150;0671460889;9
225087;0310239613;0
76352;0843935715;0
153621;0815139276;0
158295;0061011894;0
135895;0440206561;0
7199;158567074X;5
189334;0674810406;0
211426;0786864605;0
80078;3426015463;0
84897;0380729768;0
243077;044101030X;0
213915;0140243070;0
258240;067100669X;10
196077;0316800775;0
160407;3552052054;0
166017;0140109269;10
242824;0451176812;0
6242;0771095651;5
221948;0060959355;0
235105;0590662198;0
35859;0671465414;0
171394;1852427507;7
131402;0671872001;0
210485;0670030643;0
50859;0345414136;5
16966;0553442872;0
94815;2264016523;9
35859;0061099643;0
210738;0380973545;6
63714;0001944940;9
18713;0586072616;0
156132;8475076076;0
62895;0312026242;0
118228;0789451727;9
198711;0553250434;0
68943;0062508512;0
58911;0876683847;8
129343;0684837641;5
115537;0380006340;9
49460;0440221595;9
238237;0440224861;6
167800;0316678104;0
185771;0380973235;0
87141;0553573675;0
95932;1566400201;0
88733;1898141088;8
264031;0312422288;0
37527;2290312924;0
146348;0671028367;0
163681;031286082X;5
27383;0671683063;0
79854;0747514275;0
131837;1551665050;0
18852;225303987X;0
226545;0451158636;0
99227;0553203231;0
155141;0767905202;0
106768;0452279178;9
93041;0375714499;7
205938;0449003604;0
177128;0446604801;0
62755;0425161242;0
154154;3423204540;0
240258;0449242978;0
113983;088038591X;0
146113;0553542311;0
85433;3453213297;0
159033;0385503822;0
177113;0515132020;0
151420;8497592905;9
102532;8432042110;0
151806;0316140651;0
65056;0061096113;8
73394;0971880107;0
220297;0805012478;9
180591;0312241704;9
103028;0156787326;8
218121;1566194881;10
212467;0892839066;0
178950;0671474634;0
268691;0399131254;0
155027;0020442505;0
166581;0446526126;0
170513;0451166892;0
153563;0425151379;0
7637;1568849052;0
265205;0399147020;8
259470;014017737X;10
108752;0446353957;0
173632;3426072165;0
225763;0811817008;0
244688;0061041998;0
137136;0060534044;0
67547;0804816824;0
242299;0440136482;0
52614;0373225717;0
248464;0671745530;0
43246;0553142607;0
209155;0061057169;5
58529;0553268937;5
52853;0312980140;0
235105;0373120974;0
134240;1557738823;0
245827;0671738682;0
69971;0307621146;0
184299;0671021737;0
49109;0445407158;0
170527;0440235391;0
120548;8479534419;0
60244;0743250109;0
196148;2203001062;10
272423;0373710844;0
254144;0451205642;0
172512;0821734121;0
38081;0684867621;4
23902;0394572300;0
81848;0399148450;7
245645;156838341X;10
199772;0345329791;0
229741;0811801802;8
173684;0809448971;0
112298;0140296131;8
51450;0446675059;0
131837;1562742051;0
49144;8408040677;5
252843;0345440404;7
154346;0802139272;10
235105;0590487442;0
120873;0743418174;9
32195;0451185501;0
212898;0590399861;0
70402;1400031354;0
55492;0060548215;0
120860;0517703920;0
85433;377246601X;0
151139;0743230213;4
87948;0446605484;0
187397;0684853310;9
233234;0671737767;0
165345;1558745157;7
182838;0345428684;8
143253;0821772260;0
101304;0553801309;0
79150;0440506492;7
12538;0553248642;0
231529;0140276351;7
48046;0451187849;10
174791;0743442407;8
65877;0446610399;7
278418;0373244665;0
175070;0448433400;10
122675;0446601993;0
96320;0743418174;10
128122;0849912970;0
204147;0439064872;9
177180;0449227944;0
55858;0373806817;0
222563;0671521705;0
210921;0394582586;0
31838;0871138344;2
245703;0399149155;0
55548;0312979479;0
194243;0345442121;10
276535;8408040391;0
29135;0809464624;0
148744;0515099546;0
141710;0060557540;0
15497;037570910X;0
57234;0618074678;6
270692;068980444X;0
50225;0553569031;0
267821;0375404317;10
261603;0553560719;0
136022;0679763309;7
66942;0671021001;8
232131;044021789X;0
235444;8441409277;0
31315;0671038184;0
195694;0804112738;0
95902;844065944X;6
112404;0312970234;0
206074;1551666650;0
246437;0688149111;0
273110;0373077890;0
102967;0446605581;0
16795;0843948507;0
227520;0515120871;9
71450;8466303529;0
70999;0312287569;0
68341;0872860647;5
80075;3257206933;0
225996;0451454243;0
273190;067164159X;9
24624;1578564999;8
225612;0394587863;0
216211;0451184963;0
98391;0451458644;10
131402;0571112692;0
34718;0060932759;0
127200;0671631721;0
32627;0812511816;8
13600;1590580680;0
242262;0752571680;6
104278;0505524821;10
112881;0060930535;0
98391;0553584901;10
130474;0380443880;0
78448;0440145090;0
129716;0684833395;10
252922;3426611694;0
196466;0345337662;0
122935;8420429147;0
175003;0843950412;0
207148;0515101222;7
57449;033031582X;0
276929;2070408450;0
113983;0880387556;0
169263;0618086870;0
29526;043920352X;10
204591;0843949988;1
30711;0140434011;5
94951;0441805914;10
55075;0385319525;9
188374;0340158344;6
105188;8806149393;0
124487;067165828X;9
222035;1557731365;7
227702;0312966091;0
195694;0743238087;0
151806;0373056389;0
53220;0060185074;9
128835;0345397800;0
98544;034068478X;0
196146;0192838849;0
157273;0345357116;6
35859;0385721420;0
81977;0393324125;0
258913;3570209326;0
172061;0452282152;0
114414;0449125459;0
84024;0553569570;0
234623;0836207076;0
130784;0440234743;8
32440;0440213525;0
278418;0880382562;0
195904;0375411089;8
36836;0195215214;8
224768;1565660560;0
262525;1582430543;0
6575;0670892742;0
124386;0061000175;0
130571;0449217191;0
211264;0894805770;0
26535;0842365826;0
55492;0394965752;0
36606;0345435249;0
153662;0373201168;0
180378;0960414606;7
222743;0446346802;0
175100;0688119514;5
162775;0888500408;6
11676;0099485419;6
110410;0843945680;5
263840;0553566067;0
107784;0451165675;5
198711;0785343105;0
167675;0062500287;0
40833;8807804506;8
54412;0446610038;0
141958;0749003529;3
189655;006099486X;5
116122;0345443993;0
8782;0440237025;0
274061;037325704X;0
60244;0877017883;0
59620;0451454243;9
42458;0553586629;0
53628;0670881821;0
170575;0440215234;0
69355;0553571834;0
171818;0553280589;0
111817;9051085397;6
263107;0553213148;8
52584;0152735321;0
230522;0590411292;0
179534;0932575056;0
195694;0316806501;0
134869;038079828X;0
41700;2884454934;10
134621;2070417948;8
237451;0060652896;8
206573;0679731148;0
227837;0517599295;8
82164;0671673645;0
234623;0671743074;0
144229;0812548051;8
31315;0312206860;0
202046;8408048368;3
81759;1574940759;0
238630;1580050352;7
11676;17224918;8
228764;0446608726;0
273086;0804108692;0
32541;0449003787;0
60797;034040860X;0
102967;0553283936;0
69042;055320601X;0
115490;0393307050;0
131476;0330332775;0
182085;0373257449;0
36606;0440213991;0
52917;0425102378;0
250683;0671028375;0
98741;0801487722;0
91813;0091826225;0
235223;1570620032;8
234623;1580000576;0
11676;0352328592;0
29259;0517703351;0
101312;0374115184;10
17003;1573228249;7
35734;3442081068;0
52022;3499109999;6
154592;0590226517;0
273993;0590847732;0
238120;0670031054;0
64010;0345260317;7
32195;0373031556;0
149870;0747232377;7
117593;0679433929;0
98547;044809522X;0
155014;0380017741;0
266866;2764103603;0
11601;0060931914;0
135313;8466611037;4
169663;1569470154;10
88993;0553287737;0
51901;8838478414;0
131402;0862642949;0
235105;0727859595;6
254899;1556704062;9
221445;0380698714;0
236058;0345422317;8
11676;0140439072;6
36836;0349105855;0
235935;0425163393;0
81753;0679731148;8
148142;0843933321;10
201128;0373288972;6
112977;0312290888;8
40029;9782038713114;0
56447;0307101312;0
107244;0307119610;9
174304;0658004530;0
144531;0373822766;0
242824;0373167164;0
138193;0385484518;0
114865;0752903721;0
258094;0316785261;10
78783;0312929544;0
49889;1564142264;0
171445;0553227734;0
64265;0805053948;0
88733;0399136754;8
114868;0060176806;0
264321;0451193245;4
115120;0743457935;0
235392;0486284735;9
45114;1550281372;9
129716;0679762701;10
188010;0373835337;0
82955;0425156761;0
29209;0345438329;0
251739;0441790348;8
47316;0373292465;0
21014;1569472017;0
230522;0812520386;0
242106;0821759884;0
127453;0380702843;8
275239;0670821616;0
138073;0140366490;0
275689;0312980159;0
264613;8804467630;0
140000;0843947020;0
135149;0553109200;9
2276;0061099155;9
174216;0967890675;0
67397;0441008585;5
154070;0446606537;0
68555;0380726033;8
232154;060961004X;0
54412;0679735771;0
59150;0671822667;0
156150;0449005615;0
203820;8440223617;0
141901;0452284449;0
37556;0515119784;8
67930;0590425927;0
203240;0316780375;0
98741;0618048928;0
129074;0671632698;0
49460;0553562614;0
148744;0553244388;0
110973;0812500024;0
162564;0316779423;0
238350;0312969414;9
88879;0380898357;10
16510;0440222656;9
88738;1400031354;0
45809;3442063809;10
33888;0575072369;0
140362;0553289586;0
162019;0590134701;10
254465;0671727583;10
118320;0425116840;0
214315;0393320979;7
61913;0399145990;0
97874;1570613818;1
4092;0345389972;0
179648;1565121333;0
69697;0758201346;0
175003;051512219X;0
201868;3442434599;5
157176;0380722607;0
11676;8422622440;4
148695;0385504209;0
30735;0892966890;9
127481;0446532444;0
60244;0312278284;9
79942;0864423713;0
20855;385001018X;0
233711;0552997234;0
179335;0312971443;0
196052;0553582763;7
99714;0345450418;0
274308;0451204514;0
244660;0684870819;6
66060;0140244824;7
87929;0385335970;0
98499;0517261812;0
272786;0375403825;0
87093;0553265636;0
52584;0373627181;0
214244;1582340935;0
14950;8845910784;7
259930;0061059056;0
51883;0373706502;0
164150;0553211668;8
144531;0451203771;0
11676;038079487X;10
41455;0743237188;8
156432;0140281649;8
13850;0801057744;0
23872;006017143X;10
195694;0446613665;0
184417;2268044394;7
115127;0231117027;7
36606;0345368754;0
169492;0765302462;0
276498;0812543890;8
88693;0312950489;0
159732;0394604741;10
257450;0345326490;0
165308;0553502166;0
82926;0671834592;0
49889;1890828041;0
88187;0440325374;0
91631;1566404398;10
190709;0440918022;8
265845;0525945008;5
230089;07868900002;7
269566;0151739269;0
86538;0743457781;0
198711;0451135113;0
98741;0684865742;0
133571;0804108749;0
260788;019281625X;8
234623;0590433466;0
172742;0451139054;0
201792;0380578026;4
172030;0373762372;9
155141;0684856220;10
133868;0821772236;0
64396;0679444815;8
180195;0330367358;4
199117;0140185089;0
256507;0385721420;0
6242;0312267568;5
120598;1557487294;9
36609;0688139752;5
155147;0380017997;0
225433;014029791X;0
124597;0671021001;7
184299;1551666863;0
52025;0768202280;0
101694;0316898163;6
73840;0395080827;0
212898;037329073X;0
185233;0446601241;0
210496;0440224705;0
216501;0515131229;10
40012;0713448431;7
63714;0316854891;0
278418;0373261667;0
200814;0440228433;0
38023;0380898179;0
26535;050552466X;0
94923;0671698753;0
241802;0690270275;0
253581;9029048522;7
201371;8845248666;8
245851;0156364654;10
154346;0393049787;0
198711;0394825500;0
177073;0439136369;0
72352;0312959788;8
36836;0671777408;0
183287;277117994;0
31391;0441001971;10
26084;1578260868;0
225199;0140431217;7
94529;0553577123;10
39372;0446605484;8
258352;0140242058;0
36606;0894866370;5
112765;0439136369;0
92282;3934327001;0
242878;0586085351;0
193778;0380773813;8
110973;0671047485;0
109879;0771060548;8
84553;3423203668;9
139575;0316769029;9
238849;0671534645;0
38887;055309503X;7
101851;0874312108;9
56625;0451524497;0
131855;1854874357;0
31826;0373706235;10
25981;1568952023;0
196457;0786868104;0
111456;0373250126;7
242646;0399143165;0
190939;0446606456;0
98391;0380977362;9
13600;0394751027;0
59534;0312243022;5
148744;0394483464;0
171118;0805056491;8
31556;1854343459;0
9141;1551668998;0
154811;0385720173;0
166596;0399144552;0
132303;0451166892;9
75591;0316313033;10
59059;0486406601;7
220307;0373222238;0
130571;0440183669;0
113851;0375713549;6
8503;2890199029;10
125058;0671822209;9
156424;3426776529;7
190925;0451202856;0
218375;0393000567;6
125592;0099263815;7
149043;0060179562;0
233738;0886773520;8
278418;0440847737;0
232449;0804106304;0
170972;0440205573;0
12194;0312170955;0
51386;0740710028;0
142524;1560251824;0
132826;3442096480;6
77270;0553583557;9
190459;0385336314;0
6866;0425180638;0
260183;0671003941;9
20115;0789414546;7
181872;0754024237;6
78783;0451099648;0
196854;0684835983;0
257312;0316284955;0
170634;014034294X;10
80908;8474101298;0
19077;0553581937;8
78553;0553578359;0
257784;0751516821;7
113817;3821830824;0
44595;0671687085;0
75339;3802524527;5
87746;0446673099;0
246048;0440205093;7
154944;0345424646;0
44845;0684832178;0
16263;0965611108;0
225087;006109286X;10
36554;0375707492;0
941;0553258001;9
19725;0156027372;8
38933;039592720X;0
58724;8495501252;7
131022;2221093348;10
56360;3472615338;0
238781;0553287532;0
52835;0884961435;2
194669;0451197399;8
80603;3442413095;0
91832;0399141928;0
64440;0316769029;0
31393;0060976837;7
186570;0553133969;0
151702;0312924585;0
4570;0060987561;0
111174;0374199698;8
203280;0702220981;0
201548;3453007573;0
166670;1854874632;6
217740;0446353930;3
225087;0804114277;0
250342;067987707X;8
187145;0140065172;0
91832;0449132528;0
178920;0671755145;0
59180;B000062UHX;10
109574;0786862041;0
201279;0684822652;6
168047;0142001821;0
236172;0882707132;0
153662;0679721819;0
36606;0064405850;0
234623;1551669560;5
166123;0812530225;0
144131;0370312899;0
14326;0451163524;0
39616;0425167720;0
37567;0192840703;0
136465;067172262X;10
264321;0747234159;0
168464;0064407667;10
220278;0553268880;0
94853;0712654879;0
83431;0140265139;8
85701;0312422156;0
178730;1572973315;7
227520;0304345830;0
164465;039483013X;0
11601;0970310501;0
98686;0345383389;6
183532;0880706775;8
232001;0968097138;0
72214;0061030430;5
63580;8773658677;0
220314;1573240109;10
56447;0930748190;7
35200;3442447135;0
248289;0714820180;5
209563;0679419861;9
22912;0345337662;6
81484;0345417623;10
98741;0717282090;0
35842;0446403466;7
200674;0590962884;0
198711;0440401712;0
94985;8478642161;5
200422;0843947063;0
242962;0786000899;6
156837;3716502529;0
189835;0688149758;5
59038;1566194830;0
68555;0762711582;5
120345;0425182843;1
208815;0061059471;0
128835;044021145X;0
98146;0684846713;8
140080;3442429609;9
242157;0802135072;8
1608;0671510053;0
118533;0439434564;6
38589;8482430106;0
206534;0836217632;0
212923;0312147015;0
208251;0142000345;7
41557;0451199448;0
138239;0684803860;10
76499;067400728X;10
242083;0440180295;7
223386;2253061433;0
59254;0060008776;7
212898;0061008257;0
219546;1551669455;0
207349;0451402774;0
97623;9516513380;0
260364;0446364789;0
259629;0812536509;9
205644;0425165140;5
51883;0516026704;0
235090;048627067X;8
15936;0451206002;9
31343;0385472951;0
123154;0385239548;10
40943;0553272535;0
60277;0385021747;0
93267;0886460433;9
51883;026382831X;10
95173;0761129758;8
145619;0140097112;0
253855;068482275X;7
223201;0971880107;0
129074;0345316002;0
249894;1550224395;8
218608;0140178724;0
30564;0316899984;0
242891;0393314804;5
81045;0345383958;0
69078;080505118X;7
56271;0749319119;0
186570;0373702736;0
11676;037326142X;6
61854;067102423X;9
183995;1558745017;7
269031;0670852120;0
119790;0345272579;10
190082;084232920X;0
129620;0345434676;8
11676;0001055666;9
21469;1853260053;10
226745;0671553038;0
192428;0380731851;7
97290;0312265867;10
89014;0060809779;0
106280;0684859823;0
31556;0689115474;0
185308;0747264244;0
212898;0786002425;0
24379;0451523903;8
115234;0345384385;0
70014;0671017063;10
125774;0515131814;0
102967;0671748882;0
84024;0373024398;0
55492;0515090220;0
133569;0061092606;7
165512;0671047485;0
43392;0812570707;0
11400;1857997573;0
125039;0451403347;0
38654;0804115621;0
129358;0821775022;0
11676;034536676X;10
121606;0373834179;7
32627;031242227X;0
45129;0441569595;0
9141;0875968864;0
31308;1581345607;0
187565;8484370046;0
77161;349926403X;10
149069;0553440144;0
184279;0451526384;10
159033;0345452550;0
882;0446611867;0
160111;0974911313;10
236283;0440223237;0
145161;0060958022;0
160932;1551666286;5
208671;0449219364;0
31919;0316107255;0
139467;0066210151;0
14422;0452281636;8
236283;0812505123;0
123981;0451170512;0
263357;0865714533;0
7346;394700031;0
83637;0553370502;0
52584;0345345738;0
12569;000649806X;6
117251;0060090375;0
88733;0140296301;8
58389;0316666343;9
75013;0446343455;0
182086;0373168691;0
110973;0373094930;0
207148;0515115649;0
4057;0877738513;5
240528;0520228006;0
78553;0553285785;10
130672;1857881095;0
163570;0316690619;9
119833;9029097590;0
265115;0312957890;0
20332;0931432022;9
70594;0446605506;0
250764;0449238342;0
278418;0345335287;0
198711;0439327660;0
59812;0446519138;0
147170;8883353196;0
26196;0671027344;10
278418;0553050532;0
140000;0156006529;0
198312;8845913104;8
172742;1573229881;0
246156;0553280368;0
212898;0553122789;0
78448;0316666343;9
167349;0671047507;0
251613;0395939151;0
182746;0373288204;0
148863;0385335830;0
13215;382622003X;0
73127;0062501747;0
62239;0590568825;10
246671;0553159461;0
21576;0439136369;8
74510;0316561185;5
229632;0671737619;0
230522;0307001067;0
184299;080410445X;0
172030;0671020307;0
116122;0345368940;0
242824;0590453858;0
126736;0553287303;0
233543;0684841894;9
152856;084234716X;0
179978;0816775044;10
242742;1576738876;0
150042;0671242954;0
27017;8485.224.892;5
100459;0500271127;0
108285;0373245173;0
227202;0312278675;0
196985;067086191X;0
163759;037324391X;5
85984;0451210743;6
80727;3881020136;9
